participant,text_id,augmented,score,reading_time,fixation_count,fixation_duration_mean,gaze_dispersion,gaze_valid_ratio,text_gaze_ratio
kushal,40_aug3,True,10,131.83872277274116,856.0,2.4103189636126587,0.32099471881206043,1.0,0.35812921015810495
kushal,40_aug4,True,9,133.46862218293188,826.0,2.6899222351732286,0.3292984904907833,1.0,0.391802390050937
kushal,40_aug5,True,9,129.87882472117062,870.0,2.555000340660201,0.3245183550195181,1.0,0.4086058242991826
kushal,40_aug6,True,9,131.8453487677751,883.0,2.2825594594713174,0.3179996168471804,1.0,0.35670432749141123
kushal,40_aug7,True,9,130.16549585487962,840.0,1.8451375365616127,0.31613066923762984,1.0,0.37718812960499404
kushal,40_aug8,True,9,127.19036977358273,907.0,2.303235602079046,0.32515670080905335,1.0,0.42320668366880093
kushal,40_aug9,True,9,129.00531250452622,844.0,2.409781033539556,0.32283605041790997,1.0,0.4221673657656607
kushal,41_aug1,True,9,126.9963935861486,782.0,2.7847095276807545,0.3558104187709296,1.0,0.7748056911770378
kushal,41_aug2,True,8,122.80902297954636,814.0,2.500383169286508,0.34615996354992756,1.0,0.7599830313680289
kushal,41_aug3,True,10,122.01195962405299,819.0,2.491638237932036,0.34044135482392734,1.0,0.7866594256483105
kushal,41_aug4,True,9,118.44649826036094,765.0,2.771762023017134,0.35635443154985474,1.0,0.7925119692893796
kushal,41_aug5,True,9,123.53253636976265,750.0,2.6368879056765113,0.3456514666413463,1.0,0.793865614908589
kushal,41_aug6,True,9,121.71115387195603,757.0,2.3192096982611417,0.35163643016777585,1.0,0.7969050788976184
kushal,41_aug7,True,9,123.38316403943703,737.0,2.4015565565982953,0.35004541982850806,1.0,0.7970631635911318
kushal,41_aug8,True,9,122.89781336051712,704.0,2.4867962580209526,0.36544021933231147,1.0,0.7915272470646161
kushal,41_aug9,True,9,123.80108156715075,708.0,2.21971934355305,0.35494719714431544,1.0,0.817776905247078
kushal,42_aug1,True,10,72.49849994414339,463.0,1.8913431181119877,0.329717817831695,1.0,0.8406818956596941
kushal,42_aug2,True,10,79.62897665977607,502.0,1.991543399513883,0.3347165417425304,1.0,0.856165568000582
kushal,42_aug3,True,10,74.25025805357022,580.0,2.1830317811333058,0.33549118685748264,1.0,0.8300099239850828
kushal,42_aug4,True,9,76.30749886661037,538.0,2.377960834071402,0.3304761766283718,1.0,0.844644390532574
kushal,42_aug5,True,10,75.07319237504558,528.0,2.4037943024132713,0.3218919933998044,1.0,0.8373638782928656
kushal,42_aug6,True,10,73.7698508108475,486.0,2.220639291516703,0.3356221737737338,1.0,0.8465612102323717
kushal,42_aug7,True,10,77.21973028326828,479.0,2.1524976260660362,0.32557223665966833,1.0,0.8250894192147021
kushal,42_aug8,True,9,78.56203021588891,451.0,2.3434474978432673,0.3298011276857308,1.0,0.8493646846650381
kushal,42_aug9,True,10,74.02821954318014,509.0,2.5069745216222357,0.3180926126546309,1.0,0.8747376469740488
kushal,43_aug1,True,8,106.31580512126344,1049.0,2.0797085766051184,0.31418553514257447,1.0,0.9000315020577907
kushal,43_aug2,True,8,104.02687405756377,1025.0,1.8694280152087661,0.3226815088574734,1.0,0.8881148342504063
kushal,43_aug3,True,9,105.7938233923509,1083.0,2.3562260153300105,0.3174341486474831,1.0,0.9040387298750934
kushal,43_aug4,True,8,101.82782819289339,1063.0,2.320438480841725,0.32668513270399396,1.0,0.875547029161301
kushal,43_aug5,True,9,105.7195597925125,1065.0,2.092219727404998,0.3241635964197467,1.0,0.8913674388152153
kushal,43_aug6,True,8,101.0193799407741,1086.0,1.9752978828408878,0.3270921399880939,1.0,0.8962144403544978
kushal,43_aug7,True,8,105.50153426027896,1114.0,1.7171960896868712,0.33303988901965614,1.0,0.9028815182694137
kushal,43_aug8,True,8,103.1728646686211,1079.0,2.096381128939997,0.32536406616722174,1.0,0.8428954044997182
kushal,43_aug9,True,7,105.08245378153916,1067.0,1.8594654538094455,0.3266555983434042,1.0,0.8938205192139863
kushal,44_aug1,True,10,60.50550652871015,508.0,5.139087488206719,0.14024323029696317,1.0,0.0
kushal,44_aug2,True,10,61.60439483927234,498.0,4.910007663732667,0.13209103426151528,1.0,0.0
kushal,44_aug3,True,10,60.67657075408584,597.0,4.769285098372192,0.14068939571887737,1.0,0.02513726134040914
kushal,44_aug4,True,10,60.89356733521876,512.0,4.994471965660702,0.13719009310562877,1.0,0.0
kushal,44_aug5,True,10,61.40803952874086,504.0,4.685388932131189,0.1470959398912269,1.0,0.0
kushal,44_aug6,True,10,56.96848458153595,475.0,4.860905684914168,0.14850435967351375,1.0,0.013507938565178615
kushal,44_aug7,True,10,60.94814346552155,507.0,5.0907811679424295,0.13815219027412765,1.0,0.0
kushal,44_aug8,True,10,57.54111983133108,527.0,4.872643821844461,0.1552337678895299,1.0,0.00429647888289045
kushal,44_aug9,True,10,59.26091532906326,517.0,4.5696550217806235,0.14268257593371309,1.0,0.0
kushal,45_aug1,True,8,132.49895143300256,289.0,13.840588159520642,0.08963669471919666,1.0,0.0
kushal,45_aug2,True,7,130.45446308990256,274.0,13.849147636581778,0.10655746009012397,1.0,0.022097420660298777
kushal,45_aug3,True,8,128.65810783586033,364.0,14.11892726653896,0.10357089040471508,1.0,0.0
kushal,45_aug4,True,8,130.25174170198508,292.0,13.930221541021014,0.10173921979110073,1.0,0.0
kushal,45_aug5,True,8,127.05216539407756,288.0,13.80168102684407,0.10365159755573554,1.0,0.031171691781749288
kushal,45_aug6,True,8,127.18082399997274,319.0,13.809029596020668,0.0996102223544386,1.0,0.0
kushal,45_aug7,True,9,128.40364370271902,273.0,13.828301345375621,0.0996769044629006,1.0,0.013267042307415582
kushal,45_aug8,True,8,135.32725047343556,258.0,13.946718669639914,0.09609221665994251,1.0,0.0
kushal,45_aug9,True,8,127.77236383613828,290.0,13.737002823596871,0.1079420833132799,1.0,0.05927940538239219
kushal,46_aug1,True,7,56.962853194028376,288.0,2.7471718862535934,0.3524036429287023,1.0,0.7875177305072109
kushal,46_aug2,True,7,54.2466959267164,386.0,2.6010386938026318,0.34639124144562944,1.0,0.7951848638041568
kushal,46_aug3,True,7,59.5593381904415,374.0,2.2098052058528035,0.347601359732413,1.0,0.7809446610472317
kushal,46_aug4,True,7,57.4221840260433,323.0,2.1674186427234745,0.343918689489808,1.0,0.8128098699493591
kushal,46_aug5,True,6,55.7907023213978,333.0,2.5412850052839335,0.3440435763855477,1.0,0.8178826539668413
kushal,46_aug6,True,7,57.88462821228716,334.0,2.475662352456113,0.3514715045316596,1.0,0.7742879275497674
kushal,46_aug7,True,7,56.78275182777908,340.0,2.3938997370988924,0.34973141459380563,1.0,0.8261456617006822
kushal,46_aug8,True,7,52.00208098092192,361.0,2.6682536572343203,0.34961519398829943,1.0,0.8301505281144707
kushal,46_aug9,True,7,60.34664244213227,303.0,2.4322983184515805,0.35021823936261703,1.0,0.7923594477019101
kushal,47_aug1,True,10,103.60197690231371,561.0,2.1737905718946835,0.3907735904128302,1.0,0.5706569394719105
kushal,47_aug2,True,10,102.31000881421136,589.0,1.894043219959025,0.38459956131797385,1.0,0.5903505832955092
kushal,47_aug3,True,10,101.40981346502274,582.0,2.0334853544414577,0.3936503743892958,1.0,0.6038417571515304
kushal,47_aug4,True,10,100.71024240693475,552.0,2.3080723287267513,0.3946020546996418,1.0,0.6034937008716803
kushal,47_aug5,True,10,105.49973058124752,595.0,2.1852447782497633,0.39321562185381337,1.0,0.6039769947743966
kushal,47_aug6,True,9,102.82113798118978,589.0,2.046476926266419,0.3886747378555324,1.0,0.5672013153329762
kushal,47_aug7,True,10,103.94601663466871,622.0,2.370244810472162,0.3827455296942796,1.0,0.6196659217615762
kushal,47_aug8,True,10,102.5158901362082,486.0,2.181473016081467,0.38604818703117955,1.0,0.5567207505965719
kushal,47_aug9,True,9,104.61668458020125,530.0,1.9527721416770878,0.37963419028277345,1.0,0.5773896286089873
kushal,48_aug1,True,9,106.70241948218877,923.0,1.3223468934224767,0.3397844230563895,1.0,0.7130124126659244
kushal,48_aug2,True,9,107.08041345252654,898.0,1.5028927880866096,0.3439053399798179,1.0,0.7094787630598127
kushal,48_aug3,True,9,106.83169444375694,959.0,1.0223200804194663,0.3500288334490302,1.0,0.687292893337742
kushal,48_aug4,True,9,104.94928937030821,887.0,1.3194139383759036,0.3490694906669696,1.0,0.7241116873126986
kushal,48_aug5,True,9,102.95763893597895,918.0,1.331880306084833,0.3481261139111982,1.0,0.6640182093747147
kushal,48_aug6,True,9,103.70688374349714,985.0,1.2776443654717942,0.3524590325388781,1.0,0.6757751975179896
kushal,48_aug7,True,8,103.84700302264095,894.0,1.5130689903884624,0.3358311363042645,1.0,0.6922801439234871
kushal,48_aug8,True,8,103.95956390048704,907.0,1.3556697198739698,0.35478831036046043,1.0,0.7054680895960272
kushal,48_aug9,True,9,104.18305108741328,947.0,1.3306901578660169,0.3483717482503629,1.0,0.694248908966345
kushal,49_aug1,True,9,115.30035151957097,1091.0,1.4167312828535374,0.32623400540006336,1.0,0.7296477733071643
kushal,49_aug2,True,10,114.72470032360427,1099.0,1.5906509950127845,0.32623574236262776,1.0,0.7216215907866668
kushal,49_aug3,True,9,111.8758733248468,1141.0,1.1524104208544084,0.32889599590935226,1.0,0.7297231953674929
kushal,49_aug4,True,9,113.65085483764184,1115.0,1.419799423949798,0.323005783706583,1.0,0.7235983902811389
kushal,49_aug5,True,9,113.09136758372449,1066.0,1.524530108291682,0.33082202150072204,1.0,0.7397769629178598
kushal,49_aug6,True,9,115.81854941906552,1125.0,1.4459537180897872,0.3245038312001154,1.0,0.7098769607668504
kushal,49_aug7,True,9,115.91413424044102,1123.0,1.2319830696386784,0.33421174910139656,1.0,0.6959730666773054
kushal,49_aug8,True,9,116.35034429285872,1069.0,1.7504284005679591,0.3314882430028399,1.0,0.7529649261670054
kushal,49_aug9,True,9,114.86246189183463,1090.0,1.5556705469082497,0.3304185555526223,1.0,0.702744715150868
kushal,50_aug1,True,9,68.5912758570296,793.0,3.242726373428945,0.18161743047473394,1.0,0.9745174655880867
kushal,50_aug2,True,9,71.72755481543969,823.0,3.5899827050516713,0.17596900645256994,1.0,0.9857300814215884
kushal,50_aug3,True,9,71.01817891560702,806.0,3.53053023784384,0.1837162801297732,1.0,1.0
kushal,50_aug4,True,9,65.61133895775947,806.0,3.5901388512718992,0.18122271163383638,1.0,0.9464900916824437
kushal,50_aug5,True,8,65.96283750467833,882.0,3.9480996972999387,0.18045082336200383,1.0,0.9597845836495595
kushal,50_aug6,True,9,67.37840754230363,802.0,3.2467683528746125,0.18841154341601246,1.0,0.9781945563526442
kushal,50_aug7,True,8,68.35669470534722,875.0,3.4772628977297733,0.1814151145356139,1.0,0.9629643646834678
kushal,50_aug8,True,8,64.24899196844419,832.0,3.4917367648217517,0.17074830044083475,1.0,0.9713176174898988
kushal,51_aug1,True,8,108.53917657820072,768.0,1.7173320033052293,0.34216732273258976,1.0,0.5434165429360143
kushal,51_aug2,True,8,110.40503921141247,736.0,1.5517274332278996,0.3516873327906584,1.0,0.5351245246944415
kushal,51_aug3,True,9,112.48531535727335,756.0,1.7821186373041418,0.354053416685756,1.0,0.48369442964812315
kushal,51_aug4,True,9,111.20602602314311,692.0,1.5379637536153334,0.3534724770711144,1.0,0.51104061986643
kushal,51_aug5,True,8,108.23838936975149,725.0,1.6887093781868379,0.35123311350853453,1.0,0.5410709721369663
kushal,51_aug6,True,8,111.73568286721259,744.0,1.6644833225862588,0.3495720483161378,1.0,0.5381445627469007
kushal,51_aug7,True,8,110.72253213797588,724.0,1.6652935758743712,0.3487762047834647,1.0,0.5684003808618883
kushal,51_aug8,True,8,111.58298224766156,791.0,1.6702354091795635,0.36266649912258925,1.0,0.5286826544183618
kushal,52_aug1,True,10,83.628589620713,533.0,1.8407923393072014,0.3294114834885249,1.0,0.48405903421437013
kushal,52_aug2,True,10,90.58259220812586,538.0,1.585675817644631,0.32346192100580756,1.0,0.5058234978418106
kushal,52_aug3,True,10,84.71848396722905,522.0,1.8220858511689948,0.32256668879695105,1.0,0.4907951913772374
kushal,52_aug4,True,10,85.18542783388457,495.0,1.8132862924873454,0.3231707294845515,1.0,0.46614613830545815
kushal,52_aug5,True,10,85.87021845065732,546.0,1.9061129619732784,0.3440514715894911,1.0,0.4704836289031838
kushal,52_aug6,True,10,82.49224965887154,486.0,1.6540792960239885,0.3203951939861001,1.0,0.48715350635226023
kushal,52_aug7,True,10,85.58415487570295,545.0,1.6420621069443897,0.33999154921775776,1.0,0.44676594668362085
kushal,52_aug8,True,10,80.46742867884065,525.0,1.6830563935821776,0.32478784618151685,1.0,0.4976457679413497
kushal,53_aug1,True,8,109.84633865249471,704.0,2.7442907884144736,0.390965135562901,1.0,0.8049456822507108
kushal,53_aug2,True,8,111.4757032579189,711.0,2.6503864703163535,0.3889110239998473,1.0,0.8215105642628675
kushal,53_aug3,True,8,111.29545609657487,724.0,2.8096020939144757,0.39353573911795414,1.0,0.8254265990909518
kushal,53_aug4,True,8,114.90509456089713,803.0,2.5971271146041244,0.3900309859677051,1.0,0.8066807349674576
kushal,53_aug5,True,8,108.58438409536166,743.0,2.6131043008875507,0.3904542668512648,1.0,0.7855481873521328
kushal,53_aug6,True,7,112.30883968183642,761.0,3.094441068955818,0.3915773912902496,1.0,0.7860144147489556
kushal,53_aug7,True,8,115.56770379745359,707.0,2.5682021401526094,0.38971983279767575,1.0,0.7897079157425478
kushal,53_aug8,True,7,114.76328218744011,711.0,2.511220203575328,0.39548347968400777,1.0,0.7956576092268015
kushal,54_aug1,True,9,60.9648335158656,571.0,1.778045851349217,0.10681997247809476,1.0,0.014244951596363145
kushal,54_aug2,True,9,65.01229697426992,531.0,1.642213287589293,0.11435419192230578,1.0,0.01162401423763986
kushal,54_aug3,True,10,60.8734431481856,578.0,1.5563521549233925,0.11570999831909012,1.0,0.012837790253000242
kushal,54_aug4,True,10,58.45745504210767,557.0,1.6559602897791221,0.10650372230131622,1.0,0.019166290305914418
kushal,54_aug5,True,10,55.686689702887165,527.0,1.895441111201785,0.10969708674927546,1.0,0.02606262080004166
kushal,54_aug6,True,10,65.17423634216219,583.0,1.66283455025628,0.11503715784531214,1.0,0.0480517560619017
kushal,54_aug7,True,10,59.062836383577405,589.0,1.7741043118214386,0.1199670981584453,1.0,0.02457929125402596
kushal,54_aug8,True,9,68.51427922208009,546.0,1.5054488388001526,0.11110861702897012,1.0,0.0
kushal,55_aug1,True,8,116.21792312965079,796.0,2.5609815353086978,0.39686379816598244,1.0,0.9178645643378996
kushal,55_aug2,True,8,119.08806274252758,793.0,2.864361904444795,0.3858293463326759,1.0,0.8983542989458155
kushal,55_aug3,True,8,118.12894605538501,863.0,2.597286834065463,0.387963652923096,1.0,0.9146833296580826
kushal,55_aug4,True,8,111.7829218889368,801.0,2.2797198422547758,0.3941311150977054,1.0,0.91171723233349
kushal,55_aug5,True,8,113.6739157062856,792.0,2.635868064023372,0.38261501773382844,1.0,0.9490154349242347
kushal,55_aug6,True,8,119.59579386741737,813.0,2.8823948086464797,0.384384983045723,1.0,0.8866460003929616
kushal,55_aug7,True,8,115.00009259275546,777.0,2.528631736763712,0.39431953160125605,1.0,0.9043719273704726
kushal,55_aug8,True,8,117.1224758913593,790.0,2.44823868906855,0.3726640286698535,1.0,0.8974609061286339
kushal,56_aug1,True,10,80.80768960197132,479.0,1.4277331535857796,0.37616306806976235,1.0,0.7070291832953827
kushal,56_aug2,True,10,79.77912719113645,409.0,1.4464416470534227,0.38286304535932897,1.0,0.6485774525719049
kushal,56_aug3,True,10,80.8567948139614,410.0,1.1929113659443458,0.3811929240407913,1.0,0.6545077241062606
kushal,56_aug4,True,9,76.60858297573961,451.0,1.3405904135045967,0.37519580376321215,1.0,0.6406516050607223
kushal,56_aug5,True,10,78.7530610562758,463.0,1.583011938565193,0.3667188786126868,1.0,0.6185860900528893
kushal,56_aug6,True,10,75.21173346174618,382.0,1.5183418298070246,0.3771550985066832,1.0,0.6660293627790554
kushal,56_aug7,True,10,79.46230906485364,433.0,1.4766887315685797,0.37314721502379117,1.0,0.6597424587883075
kushal,56_aug8,True,10,71.83264825535582,404.0,1.4435358535749954,0.38748227448430234,1.0,0.6231970280274368
kushal,57_aug1,True,7,109.23905897420704,432.0,1.8908300136282026,0.3871626006863642,1.0,0.6599336565531368
kushal,57_aug2,True,7,109.67859560436662,443.0,2.010262826609004,0.3902012280141703,1.0,0.687032197733412
kushal,57_aug3,True,7,110.2980122693962,405.0,2.16124279728933,0.37756593577569914,1.0,0.6940841412274215
kushal,57_aug4,True,7,103.91378473348144,469.0,2.15602217332678,0.38278290266107917,1.0,0.7112544518328421
kushal,57_aug5,True,7,107.83467439964613,488.0,2.4180309389561,0.3813364435892378,1.0,0.7154276829339338
kushal,57_aug6,True,7,104.933416827706,445.0,2.081984506384945,0.3786857444407826,1.0,0.7010935149249885
kushal,57_aug7,True,7,104.77521642348067,393.0,1.681542010788551,0.3761504202313583,1.0,0.6959410378130364
kushal,57_aug8,True,7,104.55182343741393,431.0,1.92204418689945,0.391309199110323,1.0,0.6995435035617554
kushal,58_aug1,True,10,85.8504564181002,323.0,2.7925752611843837,0.41154470507513663,1.0,0.49892137830310557
kushal,58_aug2,True,10,88.57101345911192,301.0,2.9933657557713387,0.41169958002102197,1.0,0.5410308732371931
kushal,58_aug3,True,10,86.57626143178858,315.0,2.8355550297639374,0.4249623194669222,1.0,0.5589891871901137
kushal,58_aug4,True,10,88.57967597400823,284.0,2.8750988113251115,0.4298524128876637,1.0,0.49552602673208007
kushal,58_aug5,True,10,89.64005765765785,331.0,2.7379514288312388,0.4227954730786781,1.0,0.5674796614685953
kushal,58_aug6,True,10,90.2996680396636,324.0,2.844891138416548,0.41507026390953167,1.0,0.5777980220880483
kushal,58_aug7,True,9,88.6682652279867,315.0,2.6018333018514443,0.4169379296342625,1.0,0.5535018150439324
kushal,58_aug8,True,10,86.34657346086169,375.0,2.6625611055319856,0.406302598843577,1.0,0.556184618296519
kushal,59_aug1,True,7,103.92106030117368,842.0,1.3322539633863688,0.37211196648791994,1.0,0.5352964994871414
kushal,59_aug2,True,7,104.36815809766371,840.0,1.2795683766302184,0.35584786384069966,1.0,0.5434524956330203
kushal,59_aug3,True,8,105.69431069617656,792.0,1.548866484591007,0.3651029232018676,1.0,0.5235532993961997
kushal,59_aug4,True,7,100.8177522593317,821.0,1.1469796254547133,0.36473494873684026,1.0,0.48614168671932534
kushal,59_aug5,True,7,103.90144139200119,728.0,1.557352858801258,0.37379551225490504,1.0,0.5377075900783996
kushal,59_aug6,True,6,107.78910363450936,863.0,1.6052549554414612,0.3598425090778003,1.0,0.5394073281451233
kushal,59_aug7,True,7,105.8345789742219,884.0,1.5248264375322735,0.37402100426997353,1.0,0.528589087083267
kushal,59_aug8,True,7,102.90963475106385,769.0,1.6268818686460036,0.37342760458249846,1.0,0.550557842045548
sudhin,64_aug1,True,10,171.87902170157338,1917.0,2.2423912439099096,0.29563854519331445,1.0,0.8119738801653149
sudhin,64_aug2,True,10,169.2092414212036,1978.0,2.1569292676119876,0.29933899796044033,1.0,0.7880872638878851
sudhin,64_aug3,True,10,171.7585874217652,1833.0,2.249550386489125,0.29196027483997583,1.0,0.8035922898899838
sudhin,64_aug4,True,9,173.78882523181178,1869.0,1.9186132923072818,0.29399922743702483,1.0,0.7773652187067606
sudhin,64_aug5,True,10,172.9803527151462,1880.0,2.0164736170067057,0.2842513159757391,1.0,0.805285881328736
sudhin,64_aug6,True,10,169.3504203629529,1960.0,1.968843714639847,0.29114237327335507,1.0,0.8099071656171956
sudhin,64_aug7,True,10,170.75258909969838,1949.0,2.319271073444863,0.2903573947835199,1.0,0.8073477733988725
sudhin,64_aug8,True,10,170.9789219315595,1901.0,2.266156338757303,0.3022418478773896,1.0,0.8009313235893346
sudhin,64_aug9,True,10,169.77383074296927,1922.0,2.0660569944638305,0.28946142828486093,1.0,0.8359771954828186
sudhin,64_aug10,True,10,174.83891951680664,1883.0,2.1278264057932526,0.309200617498875,1.0,0.7654033472360957
sudhin,64_aug11,True,10,169.22392884217712,1900.0,1.9849149671852606,0.2967273148691717,1.0,0.8016489688064639
sudhin,64_aug12,True,10,168.81085540731561,1876.0,2.0237800042083207,0.286764131095748,1.0,0.8079520458441135
sudhin,65_aug1,True,7,173.16007013840422,1131.0,2.2070040870507053,0.37501528065311646,1.0,0.6557864025035537
sudhin,65_aug2,True,7,173.23235087926878,1145.0,2.5689611876463743,0.3739443683566519,1.0,0.6751633194535939
sudhin,65_aug3,True,7,173.2733646497412,1167.0,2.2014037768173895,0.3622361637513225,1.0,0.6285243196472501
sudhin,65_aug4,True,8,176.70640375107806,1064.0,2.1053747324499694,0.3648987628877589,1.0,0.6578681168132474
sudhin,65_aug5,True,7,175.94968431848773,1150.0,2.3375734890178754,0.37326666491790167,1.0,0.6836707913193821
sudhin,65_aug6,True,7,175.67891871294168,1174.0,2.348202239527756,0.3699233906364517,1.0,0.6052089240852551
sudhin,65_aug7,True,7,173.51971186643325,1130.0,2.428962384873538,0.37051898259784705,1.0,0.6626009450466829
sudhin,65_aug8,True,6,174.0392699090049,1138.0,2.4831920941530194,0.36458170818858243,1.0,0.6928007844769558
sudhin,65_aug9,True,6,174.18654901712648,1111.0,2.2534450857563435,0.3656457161917,1.0,0.7044332707440287
sudhin,65_aug10,True,7,171.11578997842318,1086.0,2.595297307247695,0.36824350321265303,1.0,0.6570860539136111
sudhin,65_aug11,True,6,173.24251615953108,1220.0,2.5406585029174193,0.36595024998212067,1.0,0.6480400249500438
sudhin,65_aug12,True,7,176.09798716577276,1173.0,2.484281002041973,0.3681993197492531,1.0,0.681403801643313
sudhin,66_aug1,True,9,131.96636161209454,1396.0,1.6460709251466297,0.28839721073792146,1.0,0.7737600309503004
sudhin,66_aug2,True,9,134.56949148814059,1485.0,1.5143664317106373,0.27256881957372553,1.0,0.7790425716254122
sudhin,66_aug3,True,9,131.28267110422044,1389.0,1.9130793215527404,0.28691007639955185,1.0,0.7807009209519747
sudhin,66_aug4,True,9,132.30617151497512,1448.0,1.557853115387891,0.2975311140867644,1.0,0.7504969997155349
sudhin,66_aug5,True,9,130.5616110801825,1508.0,1.5198077313301543,0.28500414120639206,1.0,0.7684010502745781
sudhin,66_aug6,True,9,132.88682132748872,1452.0,1.5335543998675227,0.2794232255643524,1.0,0.7579927499732331
sudhin,66_aug7,True,9,131.68720072748377,1493.0,1.7375949307790282,0.28535196908046595,1.0,0.7723802143061795
sudhin,66_aug8,True,10,132.27138414393366,1489.0,1.7699647941113705,0.2762972795841502,1.0,0.7625762950534261
sudhin,66_aug9,True,9,128.5026224451536,1464.0,1.4033155761195737,0.27833796104457653,1.0,0.7514104244612682
sudhin,66_aug10,True,8,132.87863944923518,1435.0,1.3892359648502235,0.28664092003632696,1.0,0.7780730040549474
sudhin,66_aug11,True,10,133.54254164382982,1478.0,1.4595012397958724,0.2821160596446373,1.0,0.7991505161442215
sudhin,66_aug12,True,9,129.07434583488907,1543.0,1.4783974936368975,0.28781986503768386,1.0,0.7392745985043784
sudhin,67_aug1,True,8,159.5997742116235,1655.0,3.293730433439165,0.3595562522022333,1.0,0.8798792133009468
sudhin,67_aug2,True,8,161.16542617280913,1661.0,3.1478641319554437,0.3463955085162279,1.0,0.8703224279495685
sudhin,67_aug3,True,9,162.06574091945927,1629.0,3.489288986165408,0.360566849683626,1.0,0.866080021715446
sudhin,67_aug4,True,8,159.70564037982908,1639.0,3.200814029348345,0.34730830788396383,1.0,0.8967741653116508
sudhin,67_aug5,True,8,166.8076639434112,1596.0,3.0512787485884796,0.3555274766331726,1.0,0.8847839910867322
sudhin,67_aug6,True,7,155.64879902327527,1611.0,3.081220225089999,0.34140631961341356,1.0,0.8360995395934395
sudhin,67_aug7,True,8,158.62191544115984,1605.0,3.3207341576971565,0.35432648645786,1.0,0.8992958341029037
sudhin,67_aug8,True,8,159.84014305843152,1646.0,3.339488473754495,0.3533640699188683,1.0,0.8764069651203199
sudhin,67_aug9,True,8,160.8040624161192,1632.0,3.148094342047832,0.3486442576813761,1.0,0.9040738881462581
sudhin,67_aug10,True,8,157.88087167046604,1664.0,3.1648315182340325,0.3442746332984041,1.0,0.8720889382116376
sudhin,67_aug11,True,9,159.93823029825103,1676.0,3.25941125768898,0.3454922092886137,1.0,0.8731883551457734
sudhin,67_aug12,True,8,159.84196076128396,1555.0,3.314372718731677,0.36394937578793474,1.0,0.9220527131493875
sudhin,68_aug1,True,10,114.11575197483829,540.0,5.482943088085602,0.33400092021358035,1.0,0.7870785977404147
sudhin,68_aug2,True,10,113.86214216246039,576.0,5.226372364576622,0.33964491607940134,1.0,0.8196961859965624
sudhin,68_aug3,True,10,114.44401076913226,539.0,5.000041668784345,0.3311005252142134,1.0,0.7928806791541111
sudhin,68_aug4,True,10,115.77830718527437,611.0,5.450382654358305,0.33975198406289125,1.0,0.806139734268803
sudhin,68_aug5,True,9,113.00128311821237,592.0,5.636910649422956,0.3346072697940199,1.0,0.7951316627236078
sudhin,68_aug6,True,9,107.19631537881791,530.0,5.532952419162267,0.34214272477039526,1.0,0.8425099729290788
sudhin,68_aug7,True,10,111.97735868708119,577.0,5.326436752471647,0.3416409025264569,1.0,0.83109456803079
sudhin,68_aug8,True,10,116.66303615377976,565.0,5.613901960856721,0.3411616442548433,1.0,0.7890243020710183
sudhin,68_aug9,True,10,112.76352383908724,538.0,5.426025444072974,0.3378926212388459,1.0,0.7994535619419391
sudhin,68_aug10,True,10,111.59457917108068,575.0,5.231106735045774,0.3388497700785381,1.0,0.8348100709921347
sudhin,68_aug11,True,10,115.1889885276142,589.0,5.711554869771335,0.3411279477810292,1.0,0.7911053733591364
sudhin,68_aug12,True,10,109.28584746447353,649.0,5.579913377110204,0.33951292539402395,1.0,0.8158564945608824
sudhin,69_aug1,True,6,105.19486865910912,875.0,1.2470778942432708,0.3189953944909264,1.0,0.6100735617894668
sudhin,69_aug2,True,6,114.08814508830324,871.0,1.2538181290409915,0.3312798398416475,1.0,0.6038215479381145
sudhin,69_aug3,True,6,111.12361095700204,897.0,0.989285822710137,0.3233887092997006,1.0,0.6242590176714701
sudhin,69_aug4,True,6,108.32973152010679,884.0,1.4423118910267887,0.32260860257158114,1.0,0.6215378120827666
sudhin,69_aug5,True,6,110.01905333519575,840.0,1.3806250869341092,0.33699197874061304,1.0,0.6187138224552922
sudhin,69_aug6,True,6,106.81753613621568,881.0,1.5276837574251165,0.329884314669534,1.0,0.6053927129412164
sudhin,69_aug7,True,6,107.86748849739132,901.0,1.407625370826898,0.33580248474003943,1.0,0.6367904215177959
sudhin,69_aug8,True,6,106.66122055306845,881.0,1.2489265246381003,0.3238998798674103,1.0,0.6057668878353812
sudhin,69_aug9,True,6,107.99886310252516,926.0,1.3548996559448603,0.34509546513225714,1.0,0.6096585587880371
sudhin,69_aug10,True,5,109.30131244511713,900.0,1.6608000623282588,0.325620158424193,1.0,0.6201620412827819
sudhin,69_aug11,True,6,110.47159028006617,929.0,1.1827759774393012,0.3305306948694122,1.0,0.5892189922808487
sudhin,69_aug12,True,6,107.65605265850526,844.0,1.3598238383698917,0.3275159942406798,1.0,0.6313778098318816
sudhin,70_aug1,True,10,123.0871720157736,1342.0,1.6524592542536483,0.3241955079168048,1.0,0.7492632163304758
sudhin,70_aug2,True,10,129.30393371339892,1297.0,1.710963074282082,0.3130717880111751,1.0,0.7419617376197448
sudhin,70_aug3,True,10,123.95912610231173,1365.0,1.6660208353385086,0.31651092425860927,1.0,0.7454859706084358
sudhin,70_aug4,True,10,122.20380909229272,1308.0,1.5328199685049457,0.3240623630515684,1.0,0.7459327735556847
sudhin,70_aug5,True,10,126.85190076003946,1313.0,1.4695451937604769,0.3120875242839496,1.0,0.7365229837455323
